record_id,sample_id,image_path,identity,modality,dataset_name,split,metadata
119,11k_Hands::0000004::Hand_0000678,HandGeometry\Hands\Hand_0000678.jpg,0000004,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0000678"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0000678.jpg"", ""irregularities"": ""0""}}"
120,11k_Hands::0000004::Hand_0000672,HandGeometry\Hands\Hand_0000672.jpg,0000004,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0000672"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0000672.jpg"", ""irregularities"": ""0""}}"
121,11k_Hands::0000524::Hand_0010925,HandGeometry\Hands\Hand_0010925.jpg,0000524,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0010925"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0010925.jpg"", ""irregularities"": ""0""}}"
122,11k_Hands::0000524::Hand_0010924,HandGeometry\Hands\Hand_0010924.jpg,0000524,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0010924"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0010924.jpg"", ""irregularities"": ""0""}}"
123,11k_Hands::0000524::Hand_0010922,HandGeometry\Hands\Hand_0010922.jpg,0000524,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0010922"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0010922.jpg"", ""irregularities"": ""0""}}"
124,11k_Hands::0000524::Hand_0010920,HandGeometry\Hands\Hand_0010920.jpg,0000524,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0010920"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0010920.jpg"", ""irregularities"": ""0""}}"
125,11k_Hands::0001593::Hand_0000660,HandGeometry\Hands\Hand_0000660.jpg,0001593,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0000660"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0000660.jpg"", ""irregularities"": ""0""}}"
126,11k_Hands::0001593::Hand_0000658,HandGeometry\Hands\Hand_0000658.jpg,0001593,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0000658"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0000658.jpg"", ""irregularities"": ""0""}}"
127,11k_Hands::0001593::Hand_0000662,HandGeometry\Hands\Hand_0000662.jpg,0001593,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0000662"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0000662.jpg"", ""irregularities"": ""0""}}"
128,11k_Hands::0001593::Hand_0000661,HandGeometry\Hands\Hand_0000661.jpg,0001593,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0000661"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0000661.jpg"", ""irregularities"": ""0""}}"
129,11k_Hands::0001034::Hand_0004239,HandGeometry\Hands\Hand_0004239.jpg,0001034,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0004239"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""1"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0004239.jpg"", ""irregularities"": ""0""}}"
130,11k_Hands::0001034::Hand_0004225,HandGeometry\Hands\Hand_0004225.jpg,0001034,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0004225"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""1"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0004225.jpg"", ""irregularities"": ""0""}}"
131,11k_Hands::0001034::Hand_0004236,HandGeometry\Hands\Hand_0004236.jpg,0001034,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0004236"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""1"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0004236.jpg"", ""irregularities"": ""0""}}"
132,11k_Hands::0001034::Hand_0004224,HandGeometry\Hands\Hand_0004224.jpg,0001034,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0004224"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""1"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0004224.jpg"", ""irregularities"": ""0""}}"
133,11k_Hands::0001559::Hand_0006288,HandGeometry\Hands\Hand_0006288.jpg,0001559,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0006288"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0006288.jpg"", ""irregularities"": ""0""}}"
134,11k_Hands::0001559::Hand_0006290,HandGeometry\Hands\Hand_0006290.jpg,0001559,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0006290"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0006290.jpg"", ""irregularities"": ""0""}}"
135,11k_Hands::0001559::Hand_0006284,HandGeometry\Hands\Hand_0006284.jpg,0001559,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0006284"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0006284.jpg"", ""irregularities"": ""0""}}"
136,11k_Hands::0001559::Hand_0006280,HandGeometry\Hands\Hand_0006280.jpg,0001559,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0006280"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0006280.jpg"", ""irregularities"": ""0""}}"
137,11k_Hands::0000518::Hand_0010436,HandGeometry\Hands\Hand_0010436.jpg,0000518,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0010436"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0010436.jpg"", ""irregularities"": ""0""}}"
138,11k_Hands::0000518::Hand_0010441,HandGeometry\Hands\Hand_0010441.jpg,0000518,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0010441"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0010441.jpg"", ""irregularities"": ""0""}}"
139,11k_Hands::0000518::Hand_0010435,HandGeometry\Hands\Hand_0010435.jpg,0000518,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0010435"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0010435.jpg"", ""irregularities"": ""0""}}"
140,11k_Hands::0000518::Hand_0010437,HandGeometry\Hands\Hand_0010437.jpg,0000518,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0010437"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0010437.jpg"", ""irregularities"": ""0""}}"
141,11k_Hands::0001587::Hand_0006722,HandGeometry\Hands\Hand_0006722.jpg,0001587,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0006722"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0006722.jpg"", ""irregularities"": ""0""}}"
142,11k_Hands::0001587::Hand_0006730,HandGeometry\Hands\Hand_0006730.jpg,0001587,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0006730"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0006730.jpg"", ""irregularities"": ""0""}}"
143,11k_Hands::0001587::Hand_0006731,HandGeometry\Hands\Hand_0006731.jpg,0001587,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0006731"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0006731.jpg"", ""irregularities"": ""0""}}"
144,11k_Hands::0001587::Hand_0006732,HandGeometry\Hands\Hand_0006732.jpg,0001587,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0006732"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0006732.jpg"", ""irregularities"": ""0""}}"
145,11k_Hands::0001033::Hand_0004538,HandGeometry\Hands\Hand_0004538.jpg,0001033,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0004538"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0004538.jpg"", ""irregularities"": ""0""}}"
146,11k_Hands::0001033::Hand_0004546,HandGeometry\Hands\Hand_0004546.jpg,0001033,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0004546"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0004546.jpg"", ""irregularities"": ""0""}}"
147,11k_Hands::0001033::Hand_0004562,HandGeometry\Hands\Hand_0004562.jpg,0001033,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0004562"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0004562.jpg"", ""irregularities"": ""0""}}"
148,11k_Hands::0001033::Hand_0004532,HandGeometry\Hands\Hand_0004532.jpg,0001033,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0004532"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0004532.jpg"", ""irregularities"": ""0""}}"
149,11k_Hands::1200000::Hand_0009863,HandGeometry\Hands\Hand_0009863.jpg,1200000,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0009863"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0009863.jpg"", ""irregularities"": ""0""}}"
150,11k_Hands::1200000::Hand_0009859,HandGeometry\Hands\Hand_0009859.jpg,1200000,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0009859"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0009859.jpg"", ""irregularities"": ""0""}}"
151,11k_Hands::1200000::Hand_0009855,HandGeometry\Hands\Hand_0009855.jpg,1200000,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0009855"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0009855.jpg"", ""irregularities"": ""0""}}"
152,11k_Hands::1200000::Hand_0009862,HandGeometry\Hands\Hand_0009862.jpg,1200000,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0009862"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0009862.jpg"", ""irregularities"": ""0""}}"
153,11k_Hands::0001588::Hand_0003026,HandGeometry\Hands\Hand_0003026.jpg,0001588,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0003026"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0003026.jpg"", ""irregularities"": ""0""}}"
154,11k_Hands::0001588::Hand_0003022,HandGeometry\Hands\Hand_0003022.jpg,0001588,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0003022"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0003022.jpg"", ""irregularities"": ""0""}}"
155,11k_Hands::0001588::Hand_0003024,HandGeometry\Hands\Hand_0003024.jpg,0001588,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0003024"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0003024.jpg"", ""irregularities"": ""0""}}"
156,11k_Hands::0001588::Hand_0003030,HandGeometry\Hands\Hand_0003030.jpg,0001588,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0003030"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0003030.jpg"", ""irregularities"": ""0""}}"
157,11k_Hands::0001051::Hand_0006975,HandGeometry\Hands\Hand_0006975.jpg,0001051,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0006975"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0006975.jpg"", ""irregularities"": ""0""}}"
158,11k_Hands::0001051::Hand_0006974,HandGeometry\Hands\Hand_0006974.jpg,0001051,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0006974"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0006974.jpg"", ""irregularities"": ""0""}}"
159,11k_Hands::0001051::Hand_0006965,HandGeometry\Hands\Hand_0006965.jpg,0001051,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0006965"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0006965.jpg"", ""irregularities"": ""0""}}"
160,11k_Hands::0001051::Hand_0006964,HandGeometry\Hands\Hand_0006964.jpg,0001051,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0006964"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0006964.jpg"", ""irregularities"": ""0""}}"
161,11k_Hands::0000067::Hand_0001859,HandGeometry\Hands\Hand_0001859.jpg,0000067,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0001859"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0001859.jpg"", ""irregularities"": ""0""}}"
162,11k_Hands::0000067::Hand_0001875,HandGeometry\Hands\Hand_0001875.jpg,0000067,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0001875"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0001875.jpg"", ""irregularities"": ""0""}}"
163,11k_Hands::0000067::Hand_0001862,HandGeometry\Hands\Hand_0001862.jpg,0000067,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0001862"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0001862.jpg"", ""irregularities"": ""0""}}"
164,11k_Hands::0000067::Hand_0001858,HandGeometry\Hands\Hand_0001858.jpg,0000067,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0001858"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0001858.jpg"", ""irregularities"": ""0""}}"
165,11k_Hands::0001039::Hand_0003931,HandGeometry\Hands\Hand_0003931.jpg,0001039,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0003931"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0003931.jpg"", ""irregularities"": ""0""}}"
166,11k_Hands::0001039::Hand_0003930,HandGeometry\Hands\Hand_0003930.jpg,0001039,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0003930"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0003930.jpg"", ""irregularities"": ""0""}}"
167,11k_Hands::0001039::Hand_0003949,HandGeometry\Hands\Hand_0003949.jpg,0001039,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0003949"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0003949.jpg"", ""irregularities"": ""0""}}"
168,11k_Hands::0001039::Hand_0003939,HandGeometry\Hands\Hand_0003939.jpg,0001039,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0003939"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0003939.jpg"", ""irregularities"": ""0""}}"
169,11k_Hands::0001035::Hand_0004337,HandGeometry\Hands\Hand_0004337.jpg,0001035,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0004337"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""1"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0004337.jpg"", ""irregularities"": ""0""}}"
170,11k_Hands::0001035::Hand_0004328,HandGeometry\Hands\Hand_0004328.jpg,0001035,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0004328"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""1"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0004328.jpg"", ""irregularities"": ""0""}}"
171,11k_Hands::0001035::Hand_0004313,HandGeometry\Hands\Hand_0004313.jpg,0001035,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0004313"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""1"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0004313.jpg"", ""irregularities"": ""0""}}"
172,11k_Hands::0001035::Hand_0004318,HandGeometry\Hands\Hand_0004318.jpg,0001035,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0004318"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""1"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0004318.jpg"", ""irregularities"": ""0""}}"
173,11k_Hands::0001003::Hand_0011447,HandGeometry\Hands\Hand_0011447.jpg,0001003,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0011447"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0011447.jpg"", ""irregularities"": ""0""}}"
174,11k_Hands::0001003::Hand_0011446,HandGeometry\Hands\Hand_0011446.jpg,0001003,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0011446"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0011446.jpg"", ""irregularities"": ""0""}}"
175,11k_Hands::0001003::Hand_0011452,HandGeometry\Hands\Hand_0011452.jpg,0001003,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0011452"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0011452.jpg"", ""irregularities"": ""0""}}"
176,11k_Hands::0001003::Hand_0011450,HandGeometry\Hands\Hand_0011450.jpg,0001003,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0011450"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0011450.jpg"", ""irregularities"": ""0""}}"
177,11k_Hands::0000028::Hand_0001013,HandGeometry\Hands\Hand_0001013.jpg,0000028,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0001013"", ""age"": ""30"", ""gender"": ""male"", ""skinColor"": ""dark"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0001013.jpg"", ""irregularities"": ""0""}}"
