record_id,sample_id,image_path,identity,modality,dataset_name,split,metadata
121,11k_Hands::0000524::Hand_0010933,HandGeometry\Hands\Hand_0010933.jpg,0000524,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0010933"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0010933.jpg"", ""irregularities"": ""0""}}"
122,11k_Hands::0000524::Hand_0010931,HandGeometry\Hands\Hand_0010931.jpg,0000524,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0010931"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0010931.jpg"", ""irregularities"": ""0""}}"
123,11k_Hands::0000524::Hand_0010937,HandGeometry\Hands\Hand_0010937.jpg,0000524,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0010937"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0010937.jpg"", ""irregularities"": ""0""}}"
124,11k_Hands::0000524::Hand_0010934,HandGeometry\Hands\Hand_0010934.jpg,0000524,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0010934"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0010934.jpg"", ""irregularities"": ""0""}}"
125,11k_Hands::0001594::Hand_0010407,HandGeometry\Hands\Hand_0010407.jpg,0001594,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0010407"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0010407.jpg"", ""irregularities"": ""0""}}"
126,11k_Hands::0001594::Hand_0010406,HandGeometry\Hands\Hand_0010406.jpg,0001594,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0010406"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0010406.jpg"", ""irregularities"": ""0""}}"
127,11k_Hands::0001594::Hand_0010408,HandGeometry\Hands\Hand_0010408.jpg,0001594,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0010408"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0010408.jpg"", ""irregularities"": ""0""}}"
128,11k_Hands::0001594::Hand_0010404,HandGeometry\Hands\Hand_0010404.jpg,0001594,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0010404"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0010404.jpg"", ""irregularities"": ""0""}}"
129,11k_Hands::0001034::Hand_0004261,HandGeometry\Hands\Hand_0004261.jpg,0001034,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0004261"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0004261.jpg"", ""irregularities"": ""0""}}"
130,11k_Hands::0001034::Hand_0004244,HandGeometry\Hands\Hand_0004244.jpg,0001034,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0004244"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0004244.jpg"", ""irregularities"": ""0""}}"
131,11k_Hands::0001034::Hand_0004251,HandGeometry\Hands\Hand_0004251.jpg,0001034,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0004251"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0004251.jpg"", ""irregularities"": ""0""}}"
132,11k_Hands::0001034::Hand_0004252,HandGeometry\Hands\Hand_0004252.jpg,0001034,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0004252"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0004252.jpg"", ""irregularities"": ""0""}}"
133,11k_Hands::0001560::Hand_0006551,HandGeometry\Hands\Hand_0006551.jpg,0001560,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0006551"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""dark"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0006551.jpg"", ""irregularities"": ""0""}}"
134,11k_Hands::0001560::Hand_0006548,HandGeometry\Hands\Hand_0006548.jpg,0001560,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0006548"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""dark"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0006548.jpg"", ""irregularities"": ""0""}}"
135,11k_Hands::0001560::Hand_0006543,HandGeometry\Hands\Hand_0006543.jpg,0001560,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0006543"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""dark"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0006543.jpg"", ""irregularities"": ""0""}}"
136,11k_Hands::0001560::Hand_0006547,HandGeometry\Hands\Hand_0006547.jpg,0001560,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0006547"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""dark"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0006547.jpg"", ""irregularities"": ""0""}}"
137,11k_Hands::0000518::Hand_0010452,HandGeometry\Hands\Hand_0010452.jpg,0000518,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0010452"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0010452.jpg"", ""irregularities"": ""0""}}"
138,11k_Hands::0000518::Hand_0010455,HandGeometry\Hands\Hand_0010455.jpg,0000518,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0010455"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0010455.jpg"", ""irregularities"": ""0""}}"
139,11k_Hands::0000518::Hand_0010448,HandGeometry\Hands\Hand_0010448.jpg,0000518,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0010448"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0010448.jpg"", ""irregularities"": ""0""}}"
140,11k_Hands::0000518::Hand_0010445,HandGeometry\Hands\Hand_0010445.jpg,0000518,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0010445"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0010445.jpg"", ""irregularities"": ""0""}}"
141,11k_Hands::0001588::Hand_0003042,HandGeometry\Hands\Hand_0003042.jpg,0001588,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0003042"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0003042.jpg"", ""irregularities"": ""0""}}"
142,11k_Hands::0001588::Hand_0003045,HandGeometry\Hands\Hand_0003045.jpg,0001588,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0003045"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0003045.jpg"", ""irregularities"": ""0""}}"
143,11k_Hands::0001588::Hand_0003046,HandGeometry\Hands\Hand_0003046.jpg,0001588,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0003046"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0003046.jpg"", ""irregularities"": ""0""}}"
144,11k_Hands::0001588::Hand_0003044,HandGeometry\Hands\Hand_0003044.jpg,0001588,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0003044"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0003044.jpg"", ""irregularities"": ""0""}}"
145,11k_Hands::0001033::Hand_0004577,HandGeometry\Hands\Hand_0004577.jpg,0001033,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0004577"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0004577.jpg"", ""irregularities"": ""0""}}"
146,11k_Hands::0001033::Hand_0004585,HandGeometry\Hands\Hand_0004585.jpg,0001033,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0004585"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0004585.jpg"", ""irregularities"": ""0""}}"
147,11k_Hands::0001033::Hand_0004596,HandGeometry\Hands\Hand_0004596.jpg,0001033,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0004596"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0004596.jpg"", ""irregularities"": ""0""}}"
148,11k_Hands::0001033::Hand_0004599,HandGeometry\Hands\Hand_0004599.jpg,0001033,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0004599"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0004599.jpg"", ""irregularities"": ""0""}}"
149,11k_Hands::2000000::Hand_0009489,HandGeometry\Hands\Hand_0009489.jpg,2000000,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0009489"", ""age"": ""75"", ""gender"": ""female"", ""skinColor"": ""dark"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0009489.jpg"", ""irregularities"": ""0""}}"
150,11k_Hands::2000000::Hand_0009484,HandGeometry\Hands\Hand_0009484.jpg,2000000,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0009484"", ""age"": ""75"", ""gender"": ""female"", ""skinColor"": ""dark"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0009484.jpg"", ""irregularities"": ""0""}}"
151,11k_Hands::2000000::Hand_0009476,HandGeometry\Hands\Hand_0009476.jpg,2000000,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0009476"", ""age"": ""75"", ""gender"": ""female"", ""skinColor"": ""dark"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0009476.jpg"", ""irregularities"": ""0""}}"
152,11k_Hands::2000000::Hand_0009475,HandGeometry\Hands\Hand_0009475.jpg,2000000,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0009475"", ""age"": ""75"", ""gender"": ""female"", ""skinColor"": ""dark"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0009475.jpg"", ""irregularities"": ""0""}}"
153,11k_Hands::0001589::Hand_0011699,HandGeometry\Hands\Hand_0011699.jpg,0001589,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0011699"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0011699.jpg"", ""irregularities"": ""0""}}"
154,11k_Hands::0001589::Hand_0011704,HandGeometry\Hands\Hand_0011704.jpg,0001589,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0011704"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0011704.jpg"", ""irregularities"": ""0""}}"
155,11k_Hands::0001589::Hand_0011702,HandGeometry\Hands\Hand_0011702.jpg,0001589,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0011702"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0011702.jpg"", ""irregularities"": ""0""}}"
156,11k_Hands::0001589::Hand_0011703,HandGeometry\Hands\Hand_0011703.jpg,0001589,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0011703"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0011703.jpg"", ""irregularities"": ""0""}}"
157,11k_Hands::0001051::Hand_0006981,HandGeometry\Hands\Hand_0006981.jpg,0001051,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0006981"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0006981.jpg"", ""irregularities"": ""0""}}"
158,11k_Hands::0001051::Hand_0006993,HandGeometry\Hands\Hand_0006993.jpg,0001051,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0006993"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0006993.jpg"", ""irregularities"": ""0""}}"
159,11k_Hands::0001051::Hand_0006978,HandGeometry\Hands\Hand_0006978.jpg,0001051,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0006978"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0006978.jpg"", ""irregularities"": ""0""}}"
160,11k_Hands::0001051::Hand_0006980,HandGeometry\Hands\Hand_0006980.jpg,0001051,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0006980"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0006980.jpg"", ""irregularities"": ""0""}}"
161,11k_Hands::0000067::Hand_0001863,HandGeometry\Hands\Hand_0001863.jpg,0000067,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0001863"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0001863.jpg"", ""irregularities"": ""0""}}"
162,11k_Hands::0000067::Hand_0001888,HandGeometry\Hands\Hand_0001888.jpg,0000067,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0001888"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0001888.jpg"", ""irregularities"": ""0""}}"
163,11k_Hands::0000067::Hand_0001893,HandGeometry\Hands\Hand_0001893.jpg,0000067,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0001893"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0001893.jpg"", ""irregularities"": ""0""}}"
164,11k_Hands::0000067::Hand_0001882,HandGeometry\Hands\Hand_0001882.jpg,0000067,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0001882"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0001882.jpg"", ""irregularities"": ""0""}}"
165,11k_Hands::0001039::Hand_0003983,HandGeometry\Hands\Hand_0003983.jpg,0001039,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0003983"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0003983.jpg"", ""irregularities"": ""0""}}"
166,11k_Hands::0001039::Hand_0003985,HandGeometry\Hands\Hand_0003985.jpg,0001039,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0003985"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0003985.jpg"", ""irregularities"": ""0""}}"
167,11k_Hands::0001039::Hand_0003980,HandGeometry\Hands\Hand_0003980.jpg,0001039,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0003980"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0003980.jpg"", ""irregularities"": ""0""}}"
168,11k_Hands::0001039::Hand_0003957,HandGeometry\Hands\Hand_0003957.jpg,0001039,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0003957"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0003957.jpg"", ""irregularities"": ""0""}}"
169,11k_Hands::0001035::Hand_0004359,HandGeometry\Hands\Hand_0004359.jpg,0001035,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0004359"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0004359.jpg"", ""irregularities"": ""0""}}"
170,11k_Hands::0001035::Hand_0004343,HandGeometry\Hands\Hand_0004343.jpg,0001035,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0004343"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0004343.jpg"", ""irregularities"": ""0""}}"
171,11k_Hands::0001035::Hand_0004357,HandGeometry\Hands\Hand_0004357.jpg,0001035,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0004357"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0004357.jpg"", ""irregularities"": ""0""}}"
172,11k_Hands::0001035::Hand_0004353,HandGeometry\Hands\Hand_0004353.jpg,0001035,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0004353"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0004353.jpg"", ""irregularities"": ""0""}}"
173,11k_Hands::0001003::Hand_0011457,HandGeometry\Hands\Hand_0011457.jpg,0001003,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0011457"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0011457.jpg"", ""irregularities"": ""0""}}"
174,11k_Hands::0001003::Hand_0011465,HandGeometry\Hands\Hand_0011465.jpg,0001003,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0011465"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0011465.jpg"", ""irregularities"": ""0""}}"
175,11k_Hands::0001003::Hand_0011464,HandGeometry\Hands\Hand_0011464.jpg,0001003,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0011464"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0011464.jpg"", ""irregularities"": ""0""}}"
176,11k_Hands::0001003::Hand_0011456,HandGeometry\Hands\Hand_0011456.jpg,0001003,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0011456"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0011456.jpg"", ""irregularities"": ""0""}}"
177,11k_Hands::0000038::Hand_0001655,HandGeometry\Hands\Hand_0001655.jpg,0000038,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0001655"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0001655.jpg"", ""irregularities"": ""0""}}"
178,11k_Hands::0000038::Hand_0001651,HandGeometry\Hands\Hand_0001651.jpg,0000038,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0001651"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0001651.jpg"", ""irregularities"": ""0""}}"
179,11k_Hands::0000038::Hand_0001658,HandGeometry\Hands\Hand_0001658.jpg,0000038,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0001658"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0001658.jpg"", ""irregularities"": ""0""}}"
180,11k_Hands::0000038::Hand_0001652,HandGeometry\Hands\Hand_0001652.jpg,0000038,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0001652"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0001652.jpg"", ""irregularities"": ""0""}}"
